,meta_cat,organization,n_units,description,cost,fair_value
1064,CORPORATE BONDS ,The Toronto-Dominion Bank*,474000,"2.171% due April 02, 2018",474000,466673
1065,CORPORATE BONDS ,The Toronto-Dominion Bank*,500000,"Callable 5.48% due April 02, 2020",542610,522897
1066,CORPORATE BONDS ,The Toronto-Dominion Bank*,252000,"Callable 3.367% due November 02, 2020",252000,258260
1067,CORPORATE BONDS ,The Toronto-Dominion Bank*,800000,"Callable 4.779% due December 14, 2105",787832,855544
1068,CORPORATE BONDS ,The Toronto-Dominion Bank*,1250000,"Callable 5.763% due December 18, 2106",1369730,1386680
1069,CORPORATE BONDS ,Toyota Credit Canada Inc,127000,"2.80% due November 21, 2018",126964,126766
1070,CORPORATE BONDS ,Toyota Credit Canada Inc,97000,"3.55% due February 22, 2016",96935,100506
1071,CORPORATE BONDS ,Toyota Credit Canada Inc,42000,"2.45% due February 27, 2017",41996,42431
1072,CORPORATE BONDS ,Toyota Credit Canada Inc,95000,"2.20% due October 19, 2017",94906,94077
1073,CORPORATE BONDS ,Toyota Credit Canada Inc,92000,"2.75% due July 18, 2018",91987,92132
1074,CORPORATE BONDS ,Trans Quebec & Maritimes Pipeline Inc.,36000,"4.25% due September 15, 2017",35951,37884
1075,CORPORATE BONDS ,TransAlta Corporation,115000,"6.40% due November 18, 2019",114664,124427
1076,CORPORATE BONDS ,TransAlta Corporation,92000,"5.00% due November 25, 2020",91555,91437
1077,CORPORATE BONDS ,TransAlta Corporation,192000,"6.90% due November 15, 2030",215651,190054
1078,CORPORATE BONDS ,TransCanada PipeLines Limited,50000,"11.90% due August 20, 2015",78771,57748
1079,CORPORATE BONDS ,TransCanada PipeLines Limited,167000,"4.65% due October 03, 2016",175564,179069
1080,CORPORATE BONDS ,TransCanada PipeLines Limited,129000,"5.10% due January 11, 2017",134668,140554
1081,CORPORATE BONDS ,TransCanada PipeLines Limited,175000,"9.45% due March 20, 2018",251682,218730
1082,CORPORATE BONDS ,TransCanada PipeLines Limited,292000,"3.65% due November 15, 2021",300958,294859
1083,CORPORATE BONDS ,TransCanada PipeLines Limited,197000,"Callable 3.69% due July 19, 2023",196984,193331
1084,CORPORATE BONDS ,TransCanada PipeLines Limited,50000,"Callable 7.31% due January 15, 2027",62377,63343
1085,CORPORATE BONDS ,TransCanada PipeLines Limited,200000,"Callable 7.90% due April 15, 2027",264789,267590
1086,CORPORATE BONDS ,TransCanada PipeLines Limited,30000,"6.28% due May 26, 2028",32115,34818
1087,CORPORATE BONDS ,TransCanada PipeLines Limited,61000,"6.89% due August 07, 2028",71528,74529
1088,CORPORATE BONDS ,TransCanada PipeLines Limited,175000,"8.05% due February 17, 2039",256512,256121
1089,CORPORATE BONDS ,TransCanada PipeLines Limited,126000,"4.55% due November 15, 2041",125332,123175
1090,CORPORATE BONDS ,Trillium Windpower LP,65000,"5.803% due February 15, 2033",65000,64851
1091,CORPORATE BONDS ,UMH Energy Partnership,43346,"7.586% due May 08, 2041",43346,56912
1092,CORPORATE BONDS ,Union Gas Limited,222000,"11.50% due August 28, 2015",337706,256145
1093,CORPORATE BONDS ,Union Gas Limited,50000,"4.64% due June 30, 2016",50182,53347
1094,CORPORATE BONDS ,Union Gas Limited,50000,"5.35% due April 27, 2018",49935,55342
1095,CORPORATE BONDS ,Union Gas Limited,100000,"8.75% due August 03, 2018",137746,124181
1096,CORPORATE BONDS ,Union Gas Limited,27000,"4.85% due April 25, 2022",26949,29113
1097,CORPORATE BONDS ,Union Gas Limited,87000,"Callable 3.79% due July 10, 2023",86970,85800
1098,CORPORATE BONDS ,Union Gas Limited,100000,"8.65% due November 10, 2025",140083,138232
1099,CORPORATE BONDS ,Union Gas Limited,259000,"6.05% due September 02, 2038",312281,310278
1100,CORPORATE BONDS ,Union Gas Limited,68000,"5.20% due July 23, 2040",67991,73376
1101,CORPORATE BONDS ,Union Gas Limited,85000,"Callable 4.88% due June 21, 2041",84894,87619
1102,CORPORATE BONDS ,University Health Network,124515,"5.64% due December 08, 2022",143194,138438
1103,CORPORATE BONDS ,University of British Columbia,84000,"4.817% due July 26, 2035",85971,87356
1104,CORPORATE BONDS ,University of Guelph,120000,"6.24% due October 10, 2042",148998,146230
1105,CORPORATE BONDS ,University of Ontario Institute of Technology,136394,"6.351% due October 15, 2034",152331,147202
1106,CORPORATE BONDS ,University of Ottawa,57000,"6.28% due April 15, 2043",71235,70463
1107,CORPORATE BONDS ,University of Toronto,63000,"4.251% due December 07, 2051",63828,57677
1108,CORPORATE BONDS ,University of Western Ontario,268000,"4.798% due May 24, 2047",268000,269805
1109,CORPORATE BONDS ,University of Windsor,96000,"5.37% due June 29, 2046",96000,103476
1110,CORPORATE BONDS ,Vancouver Fraser Port Authority,42000,"4.63% due April 20, 2020",42000,45437
1111,CORPORATE BONDS ,Vancouver International Airport Authority,145000,"5.02% due November 13, 2015",145000,153727
1112,CORPORATE BONDS ,Vancouver International Airport Authority,50000,"4.424% due December 07, 2018",49036,53846
1113,CORPORATE BONDS ,Vancouver International Airport Authority,211000,"7.425% due December 07, 2026",270551,275378
1114,CORPORATE BONDS ,Veresen Inc.,66000,"3.95% due March 14, 2017",65962,68230
1115,CORPORATE BONDS ,Veresen Inc.,51000,"4.00% due November 22, 2018",50861,51889
1116,CORPORATE BONDS ,VW Credit Canada Inc.,13000,"2.50% due June 01, 2015",12998,13150
1117,CORPORATE BONDS ,VW Credit Canada Inc.,67000,"3.60% due February 01, 2016",66936,69400
1118,CORPORATE BONDS ,VW Credit Canada Inc.,95000,"2.20% due October 11, 2016",94902,95478
1119,CORPORATE BONDS ,VW Credit Canada Inc.,413000,"2.90% due June 01, 2017",418040,421178
1120,CORPORATE BONDS ,VW Credit Canada Inc.,112000,"2.45% due November 14, 2017",111801,111644
1121,CORPORATE BONDS ,VW Credit Canada Inc.,81000,"2.80% due August 20, 2018",80929,81106
1122,CORPORATE BONDS ,Wells Fargo Canada Corporation,400000,"4.38% due June 30, 2015",426000,416077
1123,CORPORATE BONDS ,Wells Fargo Canada Corporation,109000,"3.70% due March 30, 2016",108955,113359
1124,CORPORATE BONDS ,Wells Fargo Canada Corporation,592000,"2.774% due February 09, 2017",592000,602984
1125,CORPORATE BONDS ,Wells Fargo Canada Corporation,279000,"2.78% due November 15, 2018",278922,277282
1126,CORPORATE BONDS ,Wells Fargo Canada Corporation,657000,"2.944% due July 25, 2019",655900,652778
1127,CORPORATE BONDS ,Wells Fargo Canada Corporation,370000,"3.46% due January 24, 2023",373625,356920
1128,CORPORATE BONDS ,Westcoast Energy Inc.,95000,"3.28% due January 15, 2016",94917,97643
1129,CORPORATE BONDS ,Westcoast Energy Inc.,275000,"8.50% due September 04, 2018",359398,335946
1130,CORPORATE BONDS ,Westcoast Energy Inc.,110000,"5.60% due January 16, 2019",109801,122179
1131,CORPORATE BONDS ,Westcoast Energy Inc.,58000,"4.57% due July 02, 2020",57995,61453
1132,CORPORATE BONDS ,Westcoast Energy Inc.,26000,"3.883% due October 28, 2021",26000,26138
1133,CORPORATE BONDS ,Westcoast Energy Inc.,112000,"3.12% due December 05, 2022",111962,103796
1134,CORPORATE BONDS ,Westcoast Energy Inc.,250000,"7.15% due March 20, 2031",339975,317124
1135,CORPORATE BONDS ,Westcoast Energy Inc.,40000,"4.791% due October 28, 2041",40301,39414
1136,CORPORATE BONDS ,Wilfrid Laurier University,36000,"5.429% due February 01, 2045",39291,39772
1137,CORPORATE BONDS ,Windsor Canada Utilities Ltd.,16000,"4.134% due November 06, 2042",16000,14455
1138,CORPORATE BONDS ,Winnipeg Airports Authority Inc.,39000,"4.569% due November 20, 2019",39000,41914
1139,CORPORATE BONDS ,Winnipeg Airports Authority Inc.,45000,"3.039% due April 14, 2023",45000,41657
1140,CORPORATE BONDS ,Winnipeg Airports Authority Inc.,59724,"5.205% due September 28, 2040",59958,62063
1141,CORPORATE BONDS ,Winnipeg Airports Authority Inc.,31713,"6.102% due November 20, 2040",31713,35441
1142,CORPORATE BONDS ,York University,216000,"6.48% due March 07, 2042",278961,274044
1143,Global Bonds ,Great-West Life Capital Trust,276000,"Callable 7.127% due June 26, 2018",276000,321479
1144,Global Bonds ,"Great-West Lifeco Finance (Delaware), Limited Partnership",200000,"Callable 5.691% due June 21, 2067",192683,218842
1145,Global Bonds ,"Manulife Finance (Delaware), Limited Partnership",65000,"Callable 5.059% due December 15, 2041",64804,63086
1146,CORPORATE BONDS ,BMO Capital Trust II,87000,"Callable 10.221% due December 31, 2018",87000,113720
1147,FEDERAL BONDS & GUARANTEES ,Broadcast Centre Trust,488610,"7.53% due May 01, 2027",550534,617067
